dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
4E-06,2,0,2,2,0,1562,0,250000.0006,254,0,1562000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,781,0,0,0,13,2,5,5,1,13,0,0,0,5,13,0,0
3E-06,2,0,2,2,0,648,0,333333.3215,254,0,864000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,324,0,0,0,13,2,5,5,1,13,0,0,0,5,13,0,0
5E-06,2,0,2,2,0,152,0,200000.0051,254,0,121600000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,76,0,0,0,13,2,5,5,1,13,0,0,0,5,13,0,0
1E-05,2,0,2,2,0,1468,0,100000.0025,254,0,587200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,734,0,0,0,10,2,1,1,1,10,0,0,0,1,10,0,0
4E-06,2,0,2,2,0,502,0,250000.0006,254,0,502000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,251,0,0,0,11,2,7,7,1,11,0,0,0,8,11,0,0
1E-05,2,0,2,2,0,1344,0,100000.0025,254,0,537600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,672,0,0,0,11,2,7,7,1,11,0,0,0,8,11,0,0
2E-06,2,0,2,2,0,1678,0,500000.0013,254,0,3356000000,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,839,0,0,0,11,2,7,7,1,11,0,0,0,8,11,0,0
9E-06,2,0,2,2,0,722,0,111111.1072,254,0,320888864,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,361,0,0,0,11,2,7,7,1,11,0,0,0,8,11,0,0
4E-06,2,0,2,2,0,1478,0,250000.0006,254,0,1478000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,739,0,0,0,11,2,7,7,1,11,0,0,0,8,11,0,0
9E-06,2,0,2,2,0,828,0,111111.1072,254,0,368000000,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,414,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,0
1E-05,2,0,2,2,0,1014,0,100000.0025,254,0,405600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,507,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,0
1E-05,2,0,2,2,0,806,0,100000.0025,254,0,322400000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,403,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,0
1E-05,2,0,2,2,0,1770,0,100000.0025,254,0,708000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,885,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,0
1E-05,2,0,2,2,0,1652,0,100000.0025,254,0,660800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,826,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,0
6E-06,2,0,2,2,0,932,0,166666.6608,254,0,621333312,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,466,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,0
1E-05,2,0,2,2,0,638,0,100000.0025,254,0,255200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,319,0,0,0,10,2,9,9,1,10,0,0,0,10,10,0,0
5E-06,2,0,2,2,0,2044,0,200000.0051,254,0,1635200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,11,2,2,2,1,11,0,0,0,2,11,0,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60000.672,0,10.954513,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60000.676,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.656125,1,0,1,12,8,1004,772,28.957896,254,252,11229.56738,8242.332031,3,2,55.723273,79.185141,2798.297842,103.218828,255,2684406252,1378769321,255,0.168137,0.101826,0.066311,84,97,0,0,3,1,1,1,1,4,0,0,0,1,3,0,0
1.882936,1,0,1,14,8,1090,746,11.152795,254,252,4303.916992,2774.390625,3,2,144.841226,253.701422,8042.481764,387.847625,255,2981331742,3578556095,255,0.185726,0.106003,0.079723,78,93,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
3.101797,1,0,1,14,12,1090,892,8.059844,254,252,2612.678955,2109.744629,3,2,238.599764,272.863531,19171.78829,489.102094,255,4254898682,3652150115,255,0.135654,0.086957,0.048697,78,74,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0
1.413342,1,0,1,12,10,998,788,14.858399,254,252,5179.213379,4018.843262,3,2,128.485631,144.746438,9329.618826,192.795656,255,4056735476,67809288,255,0.144239,0.08859,0.055649,83,79,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
0.539826,1,0,1,12,8,1066,762,35.196528,254,252,14493.55957,9884.666992,3,2,47.332817,67.432859,2460.509003,86.200305,255,1271377538,3553602024,255,0.123221,0.067792,0.055429,89,95,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1E-05,2,8,2,2,0,636,0,100000.0025,254,0,254400000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,318,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60000.744,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60000.724,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
1.012715,1,0,1,12,10,1338,808,20.736338,254,252,9692.756836,5750.87793,3,2,91.973727,105.303781,5563.543443,161.774859,255,4210482150,608892605,255,0.163782,0.06498,0.098802,112,81,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
1.676071,1,0,1,12,10,1362,850,12.529302,254,252,5961.561035,3651.396484,3,2,147.801187,175.133891,10266.35393,255.485094,255,2582457954,3915171963,255,0.212967,0.099857,0.11311,114,85,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
1.060979,1,0,1,14,8,1418,764,19.79304,254,252,9930.451172,5044.397461,3,2,80.065459,140.191141,5163.887182,201.859813,255,3965398980,2342735885,255,0.144748,0.079636,0.065112,101,96,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1.460157,1,0,1,12,10,1326,812,14.382015,254,252,6662.296875,4005.048584,3,2,128.634722,156.011,7249.058047,275.527844,255,1282329004,3868188376,255,0.148857,0.056057,0.0928,111,81,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.803816,1,0,1,10,6,534,268,18.660987,254,252,4787.165039,2229.365967,2,1,84.980333,147.754594,4663.766779,243.258281,255,904065721,715246707,255,0.122041,0.065034,0.057007,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1.104883,1,0,1,12,8,1370,724,17.196392,254,252,9094.175781,4590.53125,3,2,97.399362,142.723859,5226.987442,231.788266,255,739860966,3506568675,255,0.176414,0.105807,0.070607,114,91,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.784355,1,0,1,12,8,1322,696,24.223726,254,252,12361.75,6211.473145,3,2,67.603455,103.56357,3401.112012,127.763133,255,2126479076,2706724047,255,0.099533,0.059402,0.040131,110,87,0,0,2,1,2,1,1,2,0,0,0,1,2,0,0
1.302123,1,0,1,14,8,1536,712,16.127509,254,252,8767.22168,3827.595459,3,2,100.163308,160.561578,5334.305707,254.582781,255,2752088793,4142785301,255,0.255321,0.177438,0.077883,110,89,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60000.316,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60000.332,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
1.814691,1,4,1,10,10,854,1398,10.470102,62,252,3390.108887,5550.256348,2,2,201.632333,196.548563,12535.01834,398.360406,255,1409003101,3227028961,255,0.099441,0.044673,0.054768,85,140,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.736245,1,4,1,10,8,860,1098,23.090141,62,252,8410.244141,10442.17676,2,2,81.805,92.373859,4861.16182,175.831312,255,813051872,1117366329,255,0.116756,0.088593,0.028163,86,137,0,0,3,1,1,1,1,3,0,0,0,7,3,0,0
0.413455,1,4,1,10,8,846,1250,41.116928,62,252,14744.04688,21167.96289,2,2,45.939444,44.634145,2233.215341,65.480242,255,792679728,2203457166,255,0.083229,0.06123,0.021999,85,156,0,0,3,1,1,1,1,3,0,0,0,2,3,0,0
1.387246,1,4,1,10,10,864,1420,13.696201,62,252,4486.586914,7369.997559,2,2,154.138444,143.435219,9347.322365,320.214812,255,507732525,1022181457,255,0.135259,0.08058,0.054679,86,142,0,0,3,1,1,1,1,3,0,0,0,13,3,0,0
0.830731,1,4,1,10,10,866,1356,22.871424,62,252,7511.457031,11758.31934,2,2,92.303444,79.976555,6351.379519,124.472,255,3798193861,772355388,255,0.150918,0.089389,0.061529,87,136,0,0,1,1,2,1,1,1,0,0,0,19,1,0,0
0.227764,1,0,1,10,6,534,268,65.857643,254,252,16894.68164,7867.792969,2,1,22.054778,38.775398,1159.036911,54.850969,255,563087363,3134541778,255,0.080349,0.03388,0.046469,53,45,0,0,10,1,3,3,1,10,0,0,0,3,10,0,0
0.799991,1,4,1,10,10,846,1198,23.750267,62,252,7620.085449,10790.12109,2,2,88.887889,82.021555,6141.110592,117.972922,255,3890453794,2318795701,255,0.12598,0.060929,0.065051,85,120,1,225,2,1,2,2,2,2,0,0,4,2,2,0,0
0.799991,1,4,1,10,10,846,1198,23.750267,62,252,7620.085449,10790.12109,2,2,88.887889,82.021555,6141.110592,117.972922,255,3890453794,2318795701,255,0.12598,0.060929,0.065051,85,120,1,225,2,1,2,2,2,2,0,0,4,2,2,0,0
1.492889,1,4,1,10,10,864,1240,12.727001,62,252,4169.097656,5980.350586,2,2,165.717667,160.736781,10721.22966,252.387297,255,4181819339,1127296921,255,0.090305,0.04625,0.044055,86,124,1,129,4,1,2,2,2,4,0,0,4,19,4,0,0
1.492889,1,4,1,10,10,864,1240,12.727001,62,252,4169.097656,5980.350586,2,2,165.717667,160.736781,10721.22966,252.387297,255,4181819339,1127296921,255,0.090305,0.04625,0.044055,86,124,1,129,4,1,2,2,2,4,0,0,4,19,4,0,0
0.789961,1,4,1,10,10,838,1364,24.051821,62,252,7645.947266,12436.05762,2,2,87.773444,81.810219,5769.586053,138.690172,255,1428032126,2452392999,255,0.093658,0.034931,0.058727,84,136,0,0,4,1,4,2,1,4,0,0,0,20,4,0,0
0.193502,1,0,1,10,6,534,268,77.518581,254,252,19886.09961,9260.886719,2,1,19.869556,30.438199,1030.610824,46.504289,255,4232109637,1855820798,255,0.066179,0.041309,0.02487,53,45,0,0,10,1,3,3,1,10,0,0,0,3,10,0,0
0.885101,1,4,1,10,8,842,1192,19.206847,62,252,6851.195312,9427.172852,2,2,98.344556,118.133141,5724.488622,228.614094,255,1065838236,843943400,255,0.099853,0.046378,0.053475,84,149,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.932323,1,4,1,10,8,848,1304,18.234024,62,252,6555.667969,9790.598633,2,2,103.591444,127.858859,6671.843708,272.286656,255,2795601786,2163933298,255,0.0815,0.030583,0.050917,85,163,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60001.112,0,10.954553,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.641417,1,0,1,10,6,534,268,23.385722,254,252,5999.217285,2793.814209,2,1,67.174333,111.611,3657.063694,180.445547,255,1553593945,4010724312,255,0.152901,0.083357,0.069544,53,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,0
0.553377,1,0,1,10,6,534,268,27.106296,254,252,6953.668457,3238.298828,2,1,61.486333,84.604602,3133.533141,129.493945,255,542603269,410650664,255,0.228344,0.129448,0.098896,53,45,0,0,3,1,2,1,1,2,0,0,0,1,3,0,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,60001.112,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
1.254938,1,4,1,12,8,932,1388,15.14019,62,252,5450.468262,7745.402344,2,2,114.085271,166.059141,6001.188523,257.742281,255,3348707120,476351353,255,0.157056,0.076184,0.080872,78,174,0,0,2,1,1,1,1,2,0,0,0,20,2,0,0
0.541938,1,4,1,10,8,866,1140,31.368902,62,252,11514.23242,14732.3125,2,2,60.215333,63.128,3553.805134,92.307789,255,4115385678,4191110923,255,0.122045,0.069018,0.053027,87,143,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.698465,1,4,1,10,8,868,1320,24.339087,62,252,8956.78418,13229.00977,2,2,77.607222,96.851141,4558.529692,185.210016,255,4059732489,2542172536,255,0.076988,0.019715,0.057273,87,165,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.77576,1,4,1,10,8,862,1276,21.913994,62,252,8002.475098,11519.02637,2,2,86.195556,93.497141,5187.472004,201.609453,255,3301142084,496515946,255,0.128075,0.078691,0.049384,86,160,0,0,1,1,2,1,1,1,0,0,0,20,2,0,0
0.772367,1,4,1,10,10,868,1332,24.599705,62,252,8099.776367,12418.9668,2,2,85.818556,75.502336,5735.50742,125.046773,255,840613059,2849853875,255,0.112171,0.059528,0.052643,87,133,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.617684,1,4,1,10,8,860,1310,27.522163,62,252,10024.54297,14855.49219,2,2,68.631556,84.235289,4389.415275,168.952406,255,72707304,3163352179,255,0.083178,0.027262,0.055916,86,164,0,0,2,1,1,1,1,2,0,0,0,34,2,0,0
0.789694,1,4,1,10,8,870,1246,21.527325,62,252,7932.186035,11052.38184,2,2,87.743778,108.62557,5426.63996,204.113625,255,2469903904,1699638978,255,0.08038,0.02855,0.05183,87,156,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0
0,3,0,2,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0
0.300942,1,4,1,10,8,838,1152,56.48929,62,252,20070.3125,26795.86133,2,2,33.438,39.752855,1721.686224,66.359367,255,3013873958,3310816127,255,0.078183,0.021863,0.05632,84,144,0,0,3,1,2,3,1,2,0,0,0,46,2,0,0
0.608444,1,4,1,10,8,852,1096,27.940124,62,252,10084.74121,12609.21387,2,2,67.604889,75.186711,3873.453462,143.216797,255,1652630807,1012548999,255,0.121597,0.081488,0.040109,85,137,0,0,3,1,2,3,1,2,0,0,0,46,2,0,0
0.685981,1,4,1,10,10,848,1234,27.697561,62,252,8909.868164,12956.62793,2,2,76.220111,71.722781,5363.481106,120.308742,255,696248402,2700167395,255,0.080584,0.026567,0.054017,85,123,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
0.902745,1,4,1,10,10,838,1248,21.046918,62,252,6690.70459,9960.730469,2,2,100.305,92.499664,7296.285625,155.460938,255,1751615164,1823855210,255,0.069372,0.051421,0.017951,84,125,0,0,2,1,1,1,1,3,0,0,0,13,2,0,0
0.808557,1,4,1,10,8,838,1186,21.025111,62,252,7470.098145,10270.14844,2,2,89.839667,111.522711,5786.090321,209.756313,255,3561323379,4257217453,255,0.062039,0.027063,0.034976,84,148,0,0,2,1,2,1,1,3,0,0,0,20,2,0,0
0.872832,1,4,1,10,10,846,1216,21.768221,62,252,6984.162109,10036.2959,2,2,96.928,92.167109,6337.418262,154.243625,255,595410510,2659105327,255,0.070812,0.043319,0.027493,85,122,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
0.758497,1,4,1,10,8,854,1210,22.412745,62,252,8110.776855,11169.45703,2,2,84.277444,97.218289,5223.929772,207.888891,255,3254869466,1412950572,255,0.089033,0.057621,0.031412,85,151,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
1.779272,1,4,1,10,8,848,1372,9.55447,62,252,3435.112793,5399.961426,2,2,197.696889,248.402859,14134.89014,512.592719,255,3567033571,522855164,255,0.095993,0.039383,0.05661,85,172,0,0,2,1,1,2,1,1,0,0,0,2,1,0,0
1.241857,1,4,1,10,10,838,1310,15.299668,62,252,4863.683594,7595.077148,2,2,137.870222,128.693781,8430.031446,237.074437,255,2078105265,1416262116,255,0.133802,0.08361,0.050192,84,131,0,0,2,1,2,1,1,2,0,0,0,2,3,0,0
0.539774,1,0,1,12,6,3490,268,31.494663,254,252,47427.25781,3319.907959,3,1,46.298456,91.760203,2755.837923,144.746187,255,1024873001,1865341306,255,0.158831,0.080965,0.077866,291,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0
2.352972,1,4,1,10,10,866,1462,8.074894,62,252,2651.965332,4474.341309,2,2,261.441333,253.642109,17215.93669,547.070438,255,1528612481,1547715768,255,0.118628,0.069436,0.049192,87,146,0,0,2,1,1,1,1,2,0,0,0,1,3,0,0
0.509386,1,4,1,10,8,838,1132,33.373512,62,252,11857.41211,15563.83594,2,2,56.598444,65.833859,3146.506065,117.692016,255,3293679796,4002892321,255,0.131872,0.047857,0.084015,84,142,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
1.156903,1,4,1,10,8,846,1278,14.694404,62,252,5269.240234,7737.899902,2,2,128.544778,156.355141,7765.746627,308.329125,255,2237615004,3180995174,255,0.146892,0.061752,0.08514,85,160,0,0,3,1,2,2,1,3,0,0,0,2,3,0,0
1.024475,1,4,1,10,8,872,1352,16.593865,62,252,6129.969238,9237.902344,2,2,113.830556,134.573578,6469.086935,266.974312,255,443273008,3182475353,255,0.128896,0.045723,0.083173,87,169,0,0,3,1,1,1,1,3,0,0,0,8,3,0,0
9E-06,2,0,2,2,0,332,0,111111.1072,254,0,147555552,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,166,0,0,0,5,2,4,4,1,5,0,0,0,22,5,0,0
1E-05,2,0,2,2,0,1262,0,100000.0025,254,0,504800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,631,0,0,0,5,2,4,4,1,5,0,0,0,22,5,0,0
4E-06,2,0,2,2,0,1152,0,250000.0006,254,0,1152000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,576,0,0,0,5,2,4,4,1,5,0,0,0,22,5,0,0
1E-05,2,0,2,2,0,1808,0,100000.0025,254,0,723200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,904,0,0,0,5,2,4,4,1,5,0,0,0,22,5,0,0
3E-06,2,0,2,2,0,248,0,333333.3215,254,0,330666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,124,0,0,0,7,2,1,1,1,6,0,0,0,1,6,0,0
9E-06,2,0,2,2,0,996,0,111111.1072,254,0,442666656,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,498,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,0
0.938655,1,4,1,10,8,840,1400,18.11102,62,252,6443.261719,10440.4707,2,2,104.295,121.938711,6202.921974,246.155812,255,3358291040,2688101797,255,0.08255,0.056043,0.026507,84,175,0,0,1,1,1,1,1,1,0,0,0,3,1,0,0
0.692784,1,4,1,10,8,868,1366,24.538673,62,252,9030.231445,13810.94238,2,2,76.976,92.387859,4313.980368,123.198305,255,1963503549,2394963676,255,0.098297,0.04529,0.053007,87,171,0,0,1,1,1,1,1,1,0,0,0,4,1,0,0
1E-05,2,0,2,2,0,2078,0,100000.0025,254,0,831200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,7,2,3,3,1,6,0,0,0,4,6,0,0
8E-06,2,0,2,2,0,304,0,125000.0003,254,0,152000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,152,0,0,0,7,2,3,3,1,6,0,0,0,4,6,0,0
6E-06,2,0,2,2,0,1558,0,166666.6608,254,0,1038666624,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,779,0,0,0,7,2,3,3,1,6,0,0,0,4,6,0,0
1.1E-05,2,0,2,2,0,2018,0,90909.0902,254,0,733818176,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,1009,0,0,0,7,2,2,2,1,6,0,0,0,3,6,0,0
6E-06,2,0,2,2,0,458,0,166666.6608,254,0,305333312,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,229,0,0,0,7,2,2,2,1,6,0,0,0,3,6,0,0
2.289686,1,0,1,32,16,21952,814,20.526832,254,252,74301.89063,2669.361572,12,3,73.294193,143.742594,5748.717596,254.115672,255,1642967353,2705535034,255,0.200861,0.133542,0.067319,686,51,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
1E-05,2,0,2,2,0,952,0,100000.0025,254,0,380800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,476,0,0,0,3,2,2,2,1,3,0,0,0,30,4,0,0
0.668051,1,4,1,10,8,850,1314,25.447159,62,252,9160.977539,13771.40332,2,2,74.227889,86.810859,3691.301038,127.798,255,651187382,723499277,255,0.132325,0.05935,0.072975,85,164,0,0,2,1,4,1,1,4,0,0,0,30,2,0,0
4E-06,2,0,2,2,0,2058,0,250000.0006,254,0,2058000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,1029,0,0,0,3,2,2,2,1,3,0,0,0,30,4,0,0
1.1E-05,2,0,2,2,0,1058,0,90909.0902,254,0,384727264,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,529,0,0,0,3,2,2,1,1,3,0,0,0,2,4,0,0
0.182029,1,0,1,10,6,534,268,82.404455,254,252,21139.49023,9844.585938,2,1,18.572333,30.252801,1042.708325,49.977965,255,4270599437,3112655655,255,0.076341,0.030757,0.045584,53,45,0,0,10,1,3,3,1,10,0,0,0,3,10,0,0
2.044941,1,4,1,10,10,842,1318,9.291222,62,252,2965.366699,4643.654785,2,2,227.215667,214.168219,13845.69451,454.019125,255,4080296551,3523633497,255,0.206217,0.116349,0.089868,84,132,0,0,2,1,1,1,1,4,0,0,0,2,2,0,0
5E-06,2,0,2,2,0,1660,0,200000.0051,254,0,1328000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,830,0,0,0,3,2,1,1,1,2,0,0,0,12,2,0,0
1.1E-05,2,0,2,2,0,2022,0,90909.0902,254,0,735272704,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,3,2,1,1,1,2,0,0,0,2,2,0,0
1.080056,1,0,1,10,8,864,1102,15.739925,62,252,5762.664551,7147.777832,2,2,120.006222,146.005578,7757.074226,301.599312,255,416029349,1313972914,255,0.129661,0.057389,0.072272,86,138,1,160,6,1,3,3,3,3,0,0,9,4,1,0,0
1.080056,1,4,1,10,8,864,1102,15.739925,62,252,5762.664551,7147.777832,2,2,120.006222,146.005578,7757.074226,301.599312,255,416029349,1313972914,255,0.129661,0.057389,0.072272,86,138,1,160,2,1,3,3,3,3,0,0,9,4,2,0,0
1.080056,1,4,1,10,8,864,1102,15.739925,62,252,5762.664551,7147.777832,2,2,120.006222,146.005578,7757.074226,301.599312,255,416029349,1313972914,255,0.129661,0.057389,0.072272,86,138,1,160,2,1,3,3,3,3,0,0,9,4,2,0,0
1.07196,1,4,1,10,10,842,1196,17.724542,62,252,5656.927734,8037.61377,2,2,119.106667,109.227445,7582.072634,184.994063,255,2778698354,1533113657,255,0.161429,0.069216,0.092213,84,120,0,0,2,1,1,2,1,1,0,0,0,4,1,0,0
7E-06,2,0,2,2,0,1926,0,142857.1409,254,0,1100571392,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,963,0,0,0,4,2,3,2,1,5,0,0,0,4,4,0,0
1E-05,2,0,2,2,0,1898,0,100000.0025,254,0,759200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,949,0,0,0,5,2,1,1,1,5,0,0,0,15,5,0,0
1E-05,2,0,2,2,0,2044,0,100000.0025,254,0,817600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,4,2,1,1,1,5,0,0,0,12,4,0,0
0.214155,1,0,1,10,6,534,268,70.042725,254,252,17968.29297,8367.770508,2,1,22.543556,37.838602,1140.156358,59.357211,255,2792924503,3091610845,255,0.056281,0.024959,0.031322,53,45,0,0,10,1,4,4,1,10,0,0,0,4,10,0,0
1.232633,1,4,1,10,10,846,1218,15.414158,62,252,4945.510742,7119.71875,2,2,136.948667,129.918891,8312.331507,291.309563,255,2887810801,4976394,255,0.102577,0.06336,0.039217,85,122,0,0,1,1,1,1,1,1,0,0,0,3,1,0,0
0.938778,1,0,1,10,8,530,354,18.108648,254,252,4064.858887,2641.732178,2,1,101.304111,128.996141,5813.041872,219.808766,255,3056297267,3491674548,255,0.119534,0.035802,0.083732,53,44,0,0,5,1,3,1,1,5,0,0,0,3,5,0,0
1E-05,2,0,2,2,0,1156,0,100000.0025,254,0,462400000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,578,0,0,0,5,2,2,2,1,5,0,0,0,20,5,0,0
3E-06,2,0,2,2,0,960,0,333333.3215,254,0,1280000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,480,0,0,0,5,2,2,2,1,5,0,0,0,20,5,0,0
0.836816,1,4,1,10,8,862,1294,20.315099,62,252,7418.596191,10831.53223,2,2,92.944111,110.620859,4803.008618,192.471563,255,2067017538,3760306830,255,0.143993,0.062468,0.081525,86,162,0,0,2,1,1,1,1,2,0,0,0,5,2,0,0
0.379366,1,0,1,10,6,530,268,39.539652,254,252,10058.8877,4723.67041,2,1,36.529444,61.933602,2020.165875,78.245492,255,2089885146,4186962752,255,0.143703,0.069696,0.074007,53,45,0,0,8,1,4,2,1,7,0,0,0,5,7,0,0
0.839444,1,0,1,10,6,530,268,17.868971,254,252,4545.866211,2134.746338,2,1,93.051556,138.123406,5425.120405,240.861797,255,2331413397,3022115090,255,0.193623,0.148824,0.044799,53,45,0,0,8,1,4,2,1,7,0,0,0,5,7,0,0
6E-06,2,0,2,2,0,932,0,166666.6608,254,0,621333312,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,466,0,0,0,8,2,4,2,1,7,0,0,0,5,7,0,0
4E-06,2,0,2,2,0,1084,0,250000.0006,254,0,1084000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,542,0,0,0,8,2,4,2,1,7,0,0,0,5,7,0,0
4E-06,2,0,2,2,0,2036,0,250000.0006,254,0,2036000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,8,2,2,2,1,7,0,0,0,3,7,0,0
3E-06,2,0,2,2,0,1180,0,333333.3215,254,0,1573333248,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,590,0,0,0,8,2,2,2,1,7,0,0,0,3,7,0,0
4E-06,2,0,2,2,0,1182,0,250000.0006,254,0,1182000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,591,0,0,0,8,2,1,1,1,7,0,0,0,2,7,0,0
1.98791,1,4,1,12,10,944,1202,10.563858,62,252,3485.067139,4354.321777,2,2,180.719097,213.959891,10207.58717,367.007594,255,1066456079,1717041086,255,0.146908,0.049605,0.097303,79,120,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
